session_id,user_id,timestamp,page,device,browser,location,session_duration,event_type,referral_source,cart_abandoned,num_clicks,num_add_to_cart,num_checkout,predicted_abandoned,actual_vs_pred
s534,u206,2025-04-25 10:27:23,Product,Mobile,Safari,India,146,add_to_cart,Organic,0,,2.0,,0,True
s535,u17,2025-04-25 10:15:44,Product,Mobile,Chrome,Germany,210,add_to_cart,Email,0,,1.0,,0,True
s537,u111,2025-04-25 10:05:26,Home,Mobile,Safari,UK,220,checkout,Social Media,0,,,1.0,0,True
s539,u450,2025-04-25 11:30:45,Cart,Mobile,Firefox,USA,292,click,Organic,0,1.0,,,0,True
s54,u164,2025-04-25 11:21:31,Product,Desktop,Firefox,India,267,add_to_cart,Email,1,,1.0,,1,True
s542,u275,2025-04-25 10:16:52,Payment,Mobile,Safari,UK,209,add_to_cart,Email,1,,1.0,,1,True
s543,u437,2025-04-25 10:16:22,Home,Desktop,Safari,UK,271,checkout,Organic,0,,,1.0,0,True
s544,u241,2025-04-25 10:20:40,Payment,Desktop,Safari,Germany,132,click,Paid,0,1.0,,,0,True
s547,u15,2025-04-25 11:05:01,Payment,Mobile,Firefox,India,297,checkout,Organic,0,,,1.0,0,True
s549,u74,2025-04-25 11:25:39,Home,Desktop,Chrome,UK,278,checkout,Organic,0,,,1.0,0,True
s552,u65,2025-04-25 11:37:38,Payment,Tablet,Chrome,USA,83,click,Organic,0,1.0,,,0,True
s554,u448,2025-04-25 11:47:56,Home,Tablet,Chrome,USA,196,click,Organic,0,1.0,,,0,True
s558,u145,2025-04-25 11:22:34,Product,Tablet,Firefox,USA,235,checkout,Email,0,,,1.0,0,True
s559,u99,2025-04-25 11:50:25,Home,Mobile,Chrome,Germany,225,add_to_cart,Paid,1,,1.0,,1,True
s560,u307,2025-04-25 10:34:15,Payment,Mobile,Safari,USA,209,checkout,Email,0,,,2.0,0,True
s561,u208,2025-04-25 10:11:09,Cart,Tablet,Firefox,Germany,194,click,Email,0,3.0,,,0,True
s562,u24,2025-04-25 10:07:26,Cart,Tablet,Chrome,Germany,86,click,Email,0,1.0,,,0,True
s565,u312,2025-04-25 10:27:07,Payment,Desktop,Safari,India,139,add_to_cart,Email,1,,1.0,,1,True
s566,u102,2025-04-25 11:36:25,Payment,Mobile,Chrome,USA,142,click,Organic,0,1.0,,,0,True
s567,u28,2025-04-25 10:26:26,Home,Desktop,Safari,Germany,187,click,Paid,1,2.0,,,1,True
s568,u398,2025-04-25 10:08:31,Payment,Mobile,Firefox,India,126,add_to_cart,Paid,0,,1.0,,1,False
s571,u375,2025-04-25 11:31:18,Home,Mobile,Chrome,USA,246,click,Email,0,1.0,,,0,True
s572,u452,2025-04-25 11:01:32,Product,Mobile,Safari,Germany,146,click,Social Media,0,2.0,,,0,True
s574,u466,2025-04-25 11:22:48,Home,Mobile,Chrome,UK,185,add_to_cart,Email,1,,1.0,,1,True
s575,u253,2025-04-25 11:36:07,Product,Desktop,Chrome,Germany,88,add_to_cart,Social Media,1,,1.0,,1,True
s577,u21,2025-04-25 10:16:35,Payment,Mobile,Firefox,India,287,checkout,Email,0,,,1.0,0,True
s578,u249,2025-04-25 10:11:16,Payment,Desktop,Safari,USA,246,checkout,Paid,0,,,1.0,0,True
s579,u165,2025-04-25 10:18:29,Payment,Desktop,Firefox,Germany,163,add_to_cart,Social Media,1,,1.0,,1,True
s58,u246,2025-04-25 10:58:58,Home,Tablet,Safari,UK,275,add_to_cart,Paid,1,,1.0,,1,True
s581,u309,2025-04-25 10:28:58,Product,Desktop,Safari,UK,243,checkout,Organic,0,,,2.0,0,True
s582,u130,2025-04-25 11:38:48,Product,Mobile,Chrome,USA,294,add_to_cart,Email,1,,2.0,,1,True
s583,u349,2025-04-25 11:32:55,Home,Mobile,Firefox,India,274,add_to_cart,Paid,1,,1.0,,1,True
s584,u15,2025-04-25 10:52:46,Home,Desktop,Safari,USA,279,click,Paid,1,2.0,,,0,False
s585,u166,2025-04-25 10:52:26,Cart,Desktop,Chrome,India,268,checkout,Paid,0,,,1.0,0,True
s586,u183,2025-04-25 11:57:42,Home,Tablet,Firefox,UK,91,add_to_cart,Social Media,1,,1.0,,1,True
s587,u187,2025-04-25 10:12:04,Cart,Mobile,Firefox,USA,155,checkout,Email,0,,,1.0,0,True
s588,u57,2025-04-25 10:21:17,Home,Tablet,Chrome,USA,188,click,Organic,0,1.0,,,0,True
s589,u136,2025-04-25 10:06:29,Cart,Tablet,Firefox,USA,219,checkout,Organic,0,,,1.0,0,True
s59,u18,2025-04-25 11:30:35,Cart,Mobile,Firefox,Germany,282,checkout,Email,0,,,1.0,0,True
s592,u84,2025-04-25 11:50:00,Payment,Tablet,Firefox,USA,273,checkout,Organic,0,,,1.0,0,True
s595,u308,2025-04-25 10:45:14,Payment,Desktop,Safari,USA,274,click,Paid,0,1.0,,,0,True
s596,u477,2025-04-25 10:20:29,Home,Desktop,Safari,USA,266,add_to_cart,Email,1,,1.0,,1,True
s597,u17,2025-04-25 10:31:36,Cart,Tablet,Firefox,Germany,78,checkout,Paid,0,,,1.0,0,True
s598,u97,2025-04-25 10:08:35,Home,Desktop,Safari,UK,165,checkout,Email,0,,,1.0,0,True
s60,u42,2025-04-25 11:02:50,Payment,Mobile,Safari,UK,212,checkout,Organic,0,,,1.0,0,True
s600,u242,2025-04-25 10:18:22,Home,Tablet,Firefox,UK,194,add_to_cart,Paid,1,,1.0,,0,False
s601,u214,2025-04-25 11:33:10,Product,Mobile,Firefox,Germany,173,checkout,Organic,0,,,1.0,0,True
s602,u50,2025-04-25 11:04:16,Product,Tablet,Firefox,USA,234,add_to_cart,Organic,1,,2.0,,1,True
s603,u97,2025-04-25 10:54:58,Product,Tablet,Firefox,Germany,192,add_to_cart,Organic,1,,1.0,,1,True
s605,u83,2025-04-25 10:05:22,Payment,Desktop,Safari,Germany,144,click,Organic,0,1.0,,,0,True
s606,u123,2025-04-25 11:28:25,Home,Desktop,Firefox,UK,101,checkout,Social Media,0,,,1.0,0,True
s607,u13,2025-04-25 10:03:56,Payment,Desktop,Firefox,Germany,258,click,Social Media,0,1.0,,,0,True
s609,u100,2025-04-25 11:13:06,Product,Tablet,Firefox,UK,228,click,Email,0,1.0,,,0,True
s610,u395,2025-04-25 10:04:46,Home,Mobile,Chrome,UK,176,click,Organic,0,1.0,,,0,True
s612,u421,2025-04-25 10:17:02,Payment,Desktop,Chrome,UK,284,add_to_cart,Organic,1,,1.0,,1,True
s613,u42,2025-04-25 10:33:06,Product,Tablet,Firefox,India,258,add_to_cart,Organic,1,,1.0,,1,True
s615,u208,2025-04-25 11:06:02,Product,Desktop,Safari,UK,270,checkout,Social Media,0,,,1.0,0,True
s616,u424,2025-04-25 10:11:32,Home,Mobile,Safari,Germany,186,click,Social Media,1,1.0,,,1,True
s618,u427,2025-04-25 11:31:53,Payment,Desktop,Firefox,India,183,checkout,Paid,0,,,1.0,0,True
s619,u166,2025-04-25 10:18:37,Product,Tablet,Firefox,Germany,226,add_to_cart,Paid,1,,2.0,,1,True
s620,u195,2025-04-25 10:27:15,Payment,Mobile,Firefox,India,237,checkout,Email,0,,,2.0,0,True
s621,u490,2025-04-25 10:02:05,Product,Desktop,Safari,India,251,add_to_cart,Paid,1,,1.0,,1,True
s622,u121,2025-04-25 10:28:35,Home,Desktop,Firefox,UK,151,checkout,Paid,0,,,1.0,0,True
s623,u85,2025-04-25 10:22:06,Cart,Tablet,Chrome,UK,300,checkout,Email,0,,,1.0,0,True
s624,u58,2025-04-25 10:13:13,Home,Tablet,Safari,USA,144,add_to_cart,Email,1,,1.0,,1,True
s625,u380,2025-04-25 11:15:29,Product,Desktop,Firefox,USA,69,click,Social Media,0,1.0,,,0,True
s631,u188,2025-04-25 10:56:16,Cart,Desktop,Firefox,India,60,checkout,Paid,0,,,1.0,0,True
s632,u93,2025-04-25 10:13:46,Home,Tablet,Safari,India,259,click,Email,0,1.0,,,0,True
s634,u118,2025-04-25 10:33:46,Cart,Mobile,Safari,USA,93,checkout,Paid,0,,,1.0,0,True
s636,u358,2025-04-25 10:59:43,Product,Desktop,Chrome,India,296,add_to_cart,Organic,1,,1.0,,1,True
s637,u32,2025-04-25 11:20:33,Product,Mobile,Firefox,UK,257,add_to_cart,Paid,1,,1.0,,1,True
s638,u299,2025-04-25 11:13:53,Product,Desktop,Firefox,UK,214,add_to_cart,Email,1,,1.0,,1,True
s639,u370,2025-04-25 10:44:17,Home,Desktop,Chrome,USA,253,checkout,Organic,0,,,1.0,0,True
s64,u131,2025-04-25 11:35:39,Payment,Mobile,Safari,India,168,checkout,Email,0,,,1.0,0,True
s641,u442,2025-04-25 11:38:04,Cart,Tablet,Firefox,Germany,93,add_to_cart,Organic,1,,1.0,,1,True
s642,u456,2025-04-25 11:55:44,Home,Desktop,Chrome,Germany,74,add_to_cart,Social Media,1,,1.0,,1,True
s643,u87,2025-04-25 10:40:21,Product,Desktop,Firefox,UK,150,click,Organic,0,1.0,,,0,True
s645,u432,2025-04-25 11:01:34,Home,Mobile,Chrome,Germany,94,click,Social Media,0,1.0,,,0,True
s647,u478,2025-04-25 10:42:20,Payment,Tablet,Firefox,UK,69,checkout,Paid,0,,,2.0,0,True
s648,u3,2025-04-25 10:53:30,Product,Mobile,Chrome,India,248,click,Social Media,0,1.0,,,0,True
s65,u294,2025-04-25 11:35:38,Home,Desktop,Chrome,Germany,140,add_to_cart,Paid,1,,1.0,,1,True
s650,u246,2025-04-25 10:47:37,Cart,Mobile,Chrome,Germany,289,add_to_cart,Email,1,,2.0,,1,True
s651,u35,2025-04-25 11:16:05,Home,Desktop,Firefox,USA,246,click,Email,0,1.0,,,0,True
s652,u382,2025-04-25 11:04:34,Payment,Mobile,Safari,USA,186,click,Paid,0,1.0,,,0,True
s653,u441,2025-04-25 11:53:21,Home,Tablet,Chrome,Germany,128,add_to_cart,Paid,1,,1.0,,1,True
s654,u124,2025-04-25 11:03:41,Home,Mobile,Firefox,USA,96,click,Organic,0,1.0,,,0,True
s659,u429,2025-04-25 11:48:17,Product,Desktop,Safari,USA,145,click,Organic,0,1.0,,,0,True
s66,u355,2025-04-25 11:17:38,Home,Mobile,Chrome,India,278,add_to_cart,Social Media,1,,1.0,,1,True
s660,u329,2025-04-25 10:50:21,Product,Desktop,Chrome,Germany,108,click,Email,0,2.0,,,0,True
s661,u68,2025-04-25 10:40:00,Home,Desktop,Chrome,Germany,177,click,Social Media,0,1.0,,,0,True
s662,u409,2025-04-25 10:07:34,Home,Tablet,Safari,Germany,83,add_to_cart,Email,1,,1.0,,1,True
s663,u40,2025-04-25 10:07:07,Product,Tablet,Firefox,Germany,230,add_to_cart,Email,1,,4.0,,1,True
s664,u341,2025-04-25 11:52:26,Cart,Desktop,Chrome,Germany,299,click,Social Media,0,1.0,,,0,True
s665,u408,2025-04-25 10:07:39,Cart,Mobile,Firefox,Germany,97,click,Social Media,0,1.0,,,0,True
s666,u345,2025-04-25 11:09:41,Payment,Tablet,Firefox,India,157,checkout,Email,0,,,1.0,0,True
s668,u285,2025-04-25 11:28:40,Home,Mobile,Safari,Germany,162,checkout,Social Media,0,,,1.0,0,True
s669,u207,2025-04-25 11:35:11,Cart,Tablet,Chrome,USA,167,checkout,Social Media,0,,,1.0,0,True
s670,u173,2025-04-25 11:43:55,Payment,Mobile,Firefox,UK,273,click,Social Media,0,1.0,,,0,True
s671,u45,2025-04-25 11:15:30,Payment,Desktop,Firefox,USA,134,checkout,Email,0,,,2.0,0,True
s674,u184,2025-04-25 10:59:45,Cart,Tablet,Chrome,UK,268,add_to_cart,Paid,1,,1.0,,1,True
s675,u497,2025-04-25 10:05:59,Payment,Mobile,Safari,USA,114,click,Email,0,1.0,,,0,True
s676,u118,2025-04-25 10:51:51,Product,Mobile,Safari,UK,125,add_to_cart,Social Media,1,,1.0,,1,True
s677,u427,2025-04-25 10:46:08,Payment,Mobile,Chrome,USA,183,click,Social Media,0,3.0,,,0,True
s678,u287,2025-04-25 10:58:12,Payment,Desktop,Firefox,USA,107,checkout,Social Media,0,,,1.0,0,True
s679,u382,2025-04-25 10:10:37,Product,Mobile,Firefox,USA,222,click,Email,0,1.0,,,0,True
s68,u234,2025-04-25 10:06:54,Cart,Tablet,Chrome,UK,154,add_to_cart,Social Media,1,,1.0,,1,True
s681,u419,2025-04-25 10:27:03,Home,Mobile,Safari,USA,83,checkout,Social Media,0,,,1.0,0,True
s682,u324,2025-04-25 10:24:08,Cart,Tablet,Chrome,India,175,add_to_cart,Paid,1,,1.0,,1,True
s683,u305,2025-04-25 10:13:17,Cart,Tablet,Firefox,UK,281,click,Organic,1,1.0,,,1,True
s684,u373,2025-04-25 10:48:19,Cart,Mobile,Firefox,Germany,204,add_to_cart,Social Media,1,,1.0,,1,True
s685,u316,2025-04-25 11:49:55,Payment,Desktop,Chrome,India,296,checkout,Paid,0,,,1.0,0,True
s69,u20,2025-04-25 11:17:34,Payment,Tablet,Firefox,India,208,add_to_cart,Organic,1,,1.0,,1,True
s690,u460,2025-04-25 11:52:36,Cart,Tablet,Safari,India,244,click,Organic,0,1.0,,,0,True
s691,u2,2025-04-25 10:14:16,Payment,Tablet,Chrome,USA,97,add_to_cart,Email,1,,1.0,,1,True
s692,u283,2025-04-25 10:21:23,Payment,Tablet,Firefox,USA,173,click,Paid,0,1.0,,,0,True
s693,u42,2025-04-25 10:56:20,Cart,Desktop,Firefox,Germany,199,click,Social Media,0,1.0,,,0,True
s694,u353,2025-04-25 10:15:20,Payment,Desktop,Chrome,India,138,click,Social Media,0,2.0,,,0,True
s698,u95,2025-04-25 11:33:09,Payment,Desktop,Chrome,Germany,188,add_to_cart,Email,1,,1.0,,1,True
s699,u141,2025-04-25 11:32:32,Cart,Tablet,Firefox,India,253,click,Social Media,0,1.0,,,0,True
s701,u83,2025-04-25 11:11:16,Product,Mobile,Safari,UK,67,add_to_cart,Social Media,1,,1.0,,1,True
s703,u175,2025-04-25 10:43:38,Cart,Mobile,Chrome,Germany,278,checkout,Social Media,0,,,1.0,0,True
s705,u147,2025-04-25 11:04:03,Home,Tablet,Firefox,Germany,136,click,Social Media,0,1.0,,,0,True
s706,u52,2025-04-25 11:04:16,Payment,Tablet,Chrome,Germany,231,add_to_cart,Social Media,1,,1.0,,1,True
s707,u322,2025-04-25 10:01:55,Product,Mobile,Firefox,Germany,209,checkout,Email,0,,,2.0,0,True
s708,u374,2025-04-25 11:47:22,Cart,Mobile,Safari,India,158,checkout,Paid,0,,,1.0,0,True
s712,u273,2025-04-25 10:58:29,Cart,Desktop,Safari,UK,63,add_to_cart,Social Media,1,,1.0,,1,True
s714,u118,2025-04-25 10:36:44,Cart,Mobile,Firefox,USA,103,click,Paid,1,1.0,,,1,True
s715,u396,2025-04-25 11:27:37,Payment,Tablet,Safari,USA,69,checkout,Social Media,0,,,1.0,0,True
s717,u316,2025-04-25 11:52:10,Payment,Tablet,Chrome,Germany,71,click,Paid,0,1.0,,,0,True
s718,u239,2025-04-25 10:52:46,Payment,Desktop,Safari,UK,150,checkout,Social Media,0,,,1.0,0,True
s719,u4,2025-04-25 10:24:46,Product,Tablet,Safari,Germany,77,click,Organic,1,1.0,,,1,True
s720,u494,2025-04-25 10:58:37,Cart,Desktop,Chrome,UK,225,click,Paid,1,1.0,,,1,True
s721,u260,2025-04-25 10:10:07,Cart,Mobile,Firefox,India,74,add_to_cart,Email,0,,1.0,,0,True
s722,u425,2025-04-25 11:14:03,Payment,Tablet,Firefox,India,297,click,Social Media,0,1.0,,,0,True
s723,u286,2025-04-25 11:54:04,Product,Tablet,Safari,USA,237,click,Organic,0,1.0,,,0,True
s725,u284,2025-04-25 10:12:42,Cart,Mobile,Chrome,UK,165,add_to_cart,Organic,1,,2.0,,1,True
s726,u221,2025-04-25 10:28:57,Product,Mobile,Safari,Germany,190,add_to_cart,Organic,1,,1.0,,1,True
s728,u160,2025-04-25 11:54:30,Cart,Tablet,Chrome,USA,102,checkout,Email,0,,,1.0,0,True
s732,u404,2025-04-25 10:09:13,Cart,Desktop,Safari,India,257,checkout,Email,0,,,2.0,0,True
s736,u453,2025-04-25 11:58:51,Product,Desktop,Chrome,UK,70,click,Social Media,0,1.0,,,0,True
s737,u123,2025-04-25 11:29:25,Home,Desktop,Chrome,UK,259,add_to_cart,Email,1,,1.0,,1,True
s738,u493,2025-04-25 10:58:56,Home,Tablet,Firefox,USA,145,add_to_cart,Social Media,1,,1.0,,1,True
s739,u55,2025-04-25 10:12:29,Home,Mobile,Firefox,UK,254,add_to_cart,Organic,1,,1.0,,1,True
s742,u55,2025-04-25 10:21:07,Payment,Tablet,Safari,UK,126,checkout,Social Media,0,,,1.0,0,True
s743,u284,2025-04-25 10:39:24,Home,Mobile,Safari,Germany,255,checkout,Email,0,,,1.0,0,True
s745,u497,2025-04-25 10:59:31,Product,Mobile,Safari,India,275,checkout,Paid,0,,,1.0,0,True
s748,u451,2025-04-25 10:14:56,Product,Desktop,Firefox,USA,138,add_to_cart,Email,0,,1.0,,0,True
s749,u280,2025-04-25 11:33:14,Product,Mobile,Chrome,India,210,click,Organic,0,2.0,,,0,True
s753,u6,2025-04-25 10:16:23,Home,Desktop,Chrome,Germany,224,checkout,Paid,0,,,3.0,0,True
s754,u81,2025-04-25 10:34:49,Home,Tablet,Safari,India,118,checkout,Organic,0,,,2.0,0,True
s756,u497,2025-04-25 10:01:06,Product,Desktop,Chrome,India,168,add_to_cart,Paid,1,,1.0,,1,True
s757,u120,2025-04-25 10:05:50,Product,Tablet,Firefox,Germany,180,add_to_cart,Organic,1,,1.0,,1,True
s758,u214,2025-04-25 10:33:36,Product,Mobile,Safari,USA,292,add_to_cart,Social Media,0,,1.0,,1,False
s763,u240,2025-04-25 10:47:26,Cart,Desktop,Safari,Germany,232,checkout,Social Media,0,,,1.0,0,True
s767,u82,2025-04-25 10:13:40,Product,Tablet,Safari,USA,275,checkout,Paid,0,,,2.0,0,True
s769,u321,2025-04-25 11:12:56,Product,Tablet,Safari,Germany,107,checkout,Organic,0,,,1.0,0,True
s77,u236,2025-04-25 11:29:48,Payment,Tablet,Safari,Germany,128,click,Social Media,1,1.0,,,1,True
s770,u337,2025-04-25 11:44:17,Product,Desktop,Safari,USA,124,add_to_cart,Social Media,1,,1.0,,1,True
s773,u21,2025-04-25 10:58:30,Cart,Tablet,Firefox,USA,101,checkout,Email,0,,,1.0,0,True
s774,u197,2025-04-25 10:02:49,Home,Desktop,Safari,India,93,click,Organic,0,1.0,,,0,True
s776,u311,2025-04-25 11:56:00,Home,Desktop,Firefox,USA,114,click,Email,0,1.0,,,0,True
s777,u245,2025-04-25 10:23:16,Home,Tablet,Safari,UK,298,add_to_cart,Paid,1,,1.0,,1,True
s779,u412,2025-04-25 10:57:20,Payment,Desktop,Firefox,UK,139,click,Social Media,0,1.0,,,0,True
s781,u11,2025-04-25 11:07:01,Payment,Tablet,Firefox,Germany,82,add_to_cart,Email,0,,2.0,,0,True
s782,u430,2025-04-25 10:34:52,Home,Tablet,Firefox,Germany,209,click,Social Media,0,1.0,,,0,True
s783,u132,2025-04-25 10:12:25,Home,Desktop,Safari,USA,133,click,Paid,0,1.0,,,0,True
s784,u397,2025-04-25 11:51:03,Product,Tablet,Safari,USA,77,checkout,Organic,0,,,1.0,0,True
s785,u356,2025-04-25 10:20:51,Product,Desktop,Firefox,Germany,144,checkout,Social Media,0,,,2.0,0,True
s787,u248,2025-04-25 11:28:00,Payment,Mobile,Safari,USA,85,add_to_cart,Organic,0,,1.0,,0,True
s788,u228,2025-04-25 10:06:03,Product,Desktop,Firefox,USA,228,add_to_cart,Organic,1,,2.0,,1,True
s789,u395,2025-04-25 11:00:28,Product,Tablet,Chrome,USA,177,checkout,Organic,0,,,1.0,0,True
s79,u280,2025-04-25 10:21:15,Payment,Desktop,Safari,USA,141,checkout,Organic,0,,,1.0,0,True
s790,u76,2025-04-25 10:48:14,Cart,Desktop,Safari,Germany,235,checkout,Organic,0,,,1.0,0,True
s791,u291,2025-04-25 11:31:04,Product,Mobile,Safari,USA,224,add_to_cart,Paid,1,,1.0,,1,True
s794,u120,2025-04-25 10:53:59,Cart,Tablet,Chrome,Germany,248,add_to_cart,Organic,0,,1.0,,0,True
s795,u231,2025-04-25 11:26:02,Payment,Mobile,Firefox,India,159,checkout,Organic,0,,,1.0,0,True
s796,u233,2025-04-25 10:50:39,Payment,Tablet,Safari,USA,286,add_to_cart,Organic,0,,1.0,,0,True
s8,u219,2025-04-25 10:11:57,Cart,Tablet,Safari,Germany,111,click,Organic,1,1.0,,,0,False
s80,u316,2025-04-25 10:37:26,Cart,Mobile,Safari,UK,260,checkout,Organic,0,,,1.0,0,True
s800,u354,2025-04-25 10:42:05,Payment,Desktop,Safari,India,72,add_to_cart,Paid,0,,1.0,,1,False
s801,u52,2025-04-25 11:07:02,Home,Mobile,Chrome,Germany,220,click,Paid,0,1.0,,,0,True
s804,u82,2025-04-25 10:41:26,Cart,Desktop,Chrome,Germany,215,checkout,Social Media,0,,,1.0,0,True
s805,u62,2025-04-25 11:28:48,Cart,Mobile,Chrome,Germany,214,checkout,Social Media,0,,,1.0,0,True
s806,u358,2025-04-25 10:05:57,Product,Desktop,Firefox,UK,230,click,Paid,0,2.0,,,0,True
s809,u128,2025-04-25 10:22:17,Payment,Mobile,Chrome,UK,80,add_to_cart,Paid,1,,1.0,,0,False
s81,u315,2025-04-25 10:00:01,Product,Desktop,Firefox,Germany,87,add_to_cart,Email,1,,1.0,,1,True
s810,u421,2025-04-25 11:30:12,Home,Mobile,Chrome,USA,94,checkout,Social Media,0,,,1.0,0,True
s811,u15,2025-04-25 11:40:40,Product,Mobile,Safari,Germany,159,click,Paid,0,1.0,,,0,True
s812,u427,2025-04-25 10:57:50,Payment,Tablet,Safari,UK,295,checkout,Email,0,,,1.0,0,True
s814,u109,2025-04-25 10:20:47,Home,Tablet,Safari,UK,128,checkout,Email,0,,,1.0,0,True
s815,u76,2025-04-25 11:37:45,Payment,Mobile,Firefox,UK,63,add_to_cart,Email,0,,1.0,,0,True
s816,u16,2025-04-25 10:15:39,Product,Mobile,Firefox,USA,151,click,Organic,0,2.0,,,0,True
s817,u169,2025-04-25 10:38:02,Home,Mobile,Firefox,Germany,233,checkout,Email,0,,,1.0,0,True
s818,u5,2025-04-25 10:40:30,Home,Mobile,Firefox,UK,193,add_to_cart,Email,1,,1.0,,1,True
s819,u188,2025-04-25 10:01:54,Payment,Tablet,Chrome,USA,211,click,Paid,0,1.0,,,0,True
s82,u333,2025-04-25 10:44:14,Home,Tablet,Safari,UK,273,checkout,Email,0,,,2.0,0,True
s820,u379,2025-04-25 11:23:38,Home,Mobile,Firefox,Germany,228,checkout,Organic,0,,,1.0,0,True
s821,u317,2025-04-25 10:07:38,Product,Mobile,Chrome,India,269,checkout,Social Media,0,,,1.0,0,True
s823,u396,2025-04-25 10:22:26,Payment,Desktop,Firefox,India,229,checkout,Paid,0,,,1.0,0,True
s824,u335,2025-04-25 10:43:10,Home,Mobile,Chrome,Germany,116,click,Email,0,1.0,,,0,True
s827,u220,2025-04-25 11:05:10,Payment,Desktop,Chrome,USA,247,add_to_cart,Organic,1,,1.0,,1,True
s83,u479,2025-04-25 11:58:35,Payment,Desktop,Firefox,UK,109,add_to_cart,Paid,1,,1.0,,1,True
s830,u141,2025-04-25 10:33:57,Cart,Desktop,Firefox,Germany,66,checkout,Paid,0,,,1.0,0,True
s838,u454,2025-04-25 10:05:18,Home,Mobile,Safari,USA,109,add_to_cart,Email,1,,1.0,,1,True
s839,u292,2025-04-25 11:02:28,Product,Mobile,Safari,USA,259,click,Social Media,0,1.0,,,0,True
s840,u239,2025-04-25 11:03:01,Cart,Mobile,Firefox,Germany,175,click,Paid,0,1.0,,,0,True
s842,u187,2025-04-25 11:32:20,Product,Mobile,Safari,UK,252,checkout,Social Media,0,,,1.0,0,True
s843,u201,2025-04-25 11:50:27,Payment,Mobile,Firefox,UK,293,click,Email,0,1.0,,,0,True
s846,u354,2025-04-25 10:27:50,Payment,Tablet,Safari,Germany,283,checkout,Organic,0,,,2.0,0,True
s847,u154,2025-04-25 10:37:34,Home,Tablet,Safari,USA,220,checkout,Social Media,0,,,1.0,0,True
s848,u86,2025-04-25 10:25:06,Home,Desktop,Safari,USA,229,add_to_cart,Organic,0,,1.0,,0,True
s851,u392,2025-04-25 10:03:11,Cart,Tablet,Safari,Germany,120,add_to_cart,Paid,0,,2.0,,1,False
s852,u263,2025-04-25 10:14:42,Cart,Mobile,Safari,USA,219,click,Social Media,0,2.0,,,0,True
s853,u472,2025-04-25 10:10:29,Product,Mobile,Safari,India,287,add_to_cart,Organic,0,,1.0,,1,False
s855,u9,2025-04-25 11:00:59,Cart,Mobile,Safari,India,212,click,Email,0,1.0,,,0,True
s856,u20,2025-04-25 11:45:14,Home,Tablet,Firefox,UK,264,checkout,Email,0,,,1.0,0,True
s857,u93,2025-04-25 10:55:46,Product,Desktop,Firefox,UK,120,checkout,Social Media,0,,,2.0,0,True
s858,u243,2025-04-25 10:04:34,Cart,Mobile,Safari,Germany,77,click,Organic,0,1.0,,,0,True
s86,u1,2025-04-25 11:50:57,Payment,Tablet,Firefox,USA,60,click,Social Media,0,1.0,,,0,True
s860,u252,2025-04-25 10:08:10,Product,Tablet,Firefox,India,71,click,Social Media,0,3.0,,,0,True
s863,u381,2025-04-25 10:45:13,Home,Desktop,Safari,USA,182,checkout,Email,0,,,3.0,0,True
s866,u206,2025-04-25 10:03:03,Product,Tablet,Firefox,India,274,add_to_cart,Organic,1,,1.0,,1,True
s867,u96,2025-04-25 11:06:26,Product,Tablet,Chrome,Germany,133,click,Paid,1,1.0,,,1,True
s868,u188,2025-04-25 10:47:33,Product,Mobile,Firefox,India,257,add_to_cart,Paid,1,,2.0,,1,True
s869,u139,2025-04-25 10:31:48,Product,Mobile,Chrome,USA,284,add_to_cart,Organic,1,,1.0,,1,True
s87,u309,2025-04-25 10:14:43,Home,Tablet,Chrome,India,255,click,Email,0,1.0,,,0,True
s871,u133,2025-04-25 11:41:18,Home,Tablet,Firefox,UK,259,add_to_cart,Email,1,,1.0,,1,True
s873,u379,2025-04-25 10:15:49,Home,Desktop,Chrome,USA,229,checkout,Paid,0,,,1.0,0,True
s874,u126,2025-04-25 11:02:07,Payment,Desktop,Safari,USA,246,click,Organic,0,1.0,,,0,True
s875,u108,2025-04-25 10:47:25,Home,Tablet,Firefox,UK,170,checkout,Email,0,,,1.0,0,True
s876,u322,2025-04-25 11:06:50,Home,Mobile,Firefox,Germany,140,click,Paid,0,1.0,,,0,True
s878,u192,2025-04-25 10:24:09,Product,Tablet,Firefox,Germany,132,checkout,Social Media,0,,,1.0,0,True
s88,u236,2025-04-25 10:56:01,Product,Mobile,Chrome,UK,113,add_to_cart,Social Media,1,,1.0,,1,True
s881,u66,2025-04-25 10:05:42,Cart,Mobile,Chrome,UK,113,checkout,Paid,0,,,1.0,0,True
s882,u266,2025-04-25 10:37:59,Cart,Desktop,Firefox,UK,102,click,Email,0,1.0,,,0,True
s883,u361,2025-04-25 11:44:21,Product,Mobile,Chrome,Germany,139,checkout,Email,0,,,1.0,0,True
s887,u339,2025-04-25 11:39:12,Product,Mobile,Firefox,Germany,98,checkout,Organic,0,,,1.0,0,True
s888,u453,2025-04-25 11:00:54,Payment,Tablet,Safari,UK,268,add_to_cart,Organic,1,,1.0,,1,True
s889,u417,2025-04-25 11:12:09,Product,Desktop,Safari,India,221,checkout,Organic,0,,,1.0,0,True
s89,u34,2025-04-25 10:41:11,Home,Desktop,Chrome,USA,210,click,Paid,0,1.0,,,0,True
s893,u249,2025-04-25 10:03:57,Payment,Mobile,Safari,Germany,245,click,Social Media,1,1.0,,,1,True
